sale_date,sale_price,bedrooms,bathrooms,living_area_sqft,lot_area_sqft,floors,waterfront,house_condition,overall_grade,above_basement_sqft,basement_sqft,house_age_years,renovation_year,zipcode,latitude,longitude,living_area_renovated_sqft,lot_area_renovated_sqft,Renovated,Price per sqft
  4/15/16,"1,129,575.00",4,3.25,"5,180.00","19,850.00",2.00,No,Fair,10,"3,540.00","1,640.00",12,0,98006,47.56,-122.16,"3,160.00","9,750.00",No,218.06
  5/14/17,"350,000.00",1,1,700.00,"5,100.00",1.00,No,Fair,7,700.00,0.00,76,0,98115,47.68,-122.30,"1,010.00","5,100.00",No,500.00
  7/14/17,"215,000.00",3,1,"1,180.00","7,669.00",1.00,No,Good,7,"1,180.00",0.00,51,0,98058,47.45,-122.18,"1,190.00","7,669.00",No,182.20
  11/14/17,"650,000.00",5,3.5,"3,960.00","25,245.00",2.00,No,Fair,9,"2,500.00","1,460.00",22,0,98056,47.53,-122.17,"2,640.00","13,675.00",No,164.14
  8/14/17,"320,000.00",4,2.75,"2,640.00","7,500.00",1.00,No,Fair,8,"1,620.00","1,020.00",51,0,98023,47.31,-122.37,"1,980.00","7,875.00",No,121.21
  11/14/17,"247,000.00",3,2,"1,270.00","7,198.00",1.50,No,Fair,7,"1,270.00",0.00,102,2013,98022,47.21,-122.00,"1,160.00","7,198.00",Yes,194.49
  10/14/17,"320,000.00",4,1.75,"1,760.00","11,180.00",1.00,No,Good,8,"1,760.00",0.00,50,0,98059,47.47,-122.12,"1,730.00","11,180.00",No,181.82
  5/14/17,"255,000.00",5,2.25,"2,060.00","8,632.00",1.00,No,Fair,7,"1,030.00","1,030.00",56,0,98146,47.49,-122.34,"1,010.00","11,680.00",No,123.79
  3/15/16,"438,000.00",3,1.75,"1,780.00","9,660.00",1.00,No,Fair,7,"1,780.00",0.00,56,0,98034,47.72,-122.19,"1,200.00","9,660.00",No,246.07
  3/15/16,"900,000.00",3,2.5,"3,400.00","16,603.00",2.00,No,Fair,10,"3,400.00",0.00,18,0,98075,47.60,-122.02,"3,400.00","12,601.00",No,264.71
  6/14/17,"441,000.00",3,2.75,"1,910.00","7,280.00",1.00,No,Fair,7,"1,160.00",750.00,39,0,98034,47.73,-122.22,"1,710.00","8,152.00",No,230.89
  8/14/17,"420,000.00",3,2,"2,020.00","38,332.00",1.00,No,Good,7,"1,010.00","1,010.00",43,0,98027,47.46,-122.02,"2,110.00","36,590.00",No,207.92
  12/14/17,"370,000.00",3,1.75,"1,580.00","7,000.00",1.00,No,Fair,7,"1,180.00",400.00,42,0,98034,47.72,-122.17,"1,640.00","7,500.00",No,234.18
  2/15/16,"269,950.00",2,1.75,"1,340.00","7,250.00",1.00,No,Excellent,5,700.00,640.00,69,0,98198,47.41,-122.33,"1,830.00","9,750.00",No,201.46
  3/15/16,"807,100.00",4,2.5,"2,680.00","4,499.00",2.00,No,Fair,9,"2,680.00",0.00,19,0,98006,47.57,-122.13,"2,920.00","4,500.00",No,301.16
  6/14/17,"371,500.00",3,2,"1,370.00","8,336.00",1.00,No,Excellent,7,"1,370.00",0.00,54,0,98133,47.75,-122.33,"1,770.00","7,288.00",No,271.17
  3/15/16,"284,000.00",3,1.75,"1,560.00","21,000.00",1.00,No,Fair,7,"1,560.00",0.00,64,0,98166,47.48,-122.34,"1,070.00","7,920.00",No,182.05
  1/15/16,"272,000.00",3,1.75,"2,160.00","7,140.00",1.00,No,Good,7,"1,670.00",490.00,40,0,98023,47.30,-122.37,"1,930.00","7,350.00",No,125.93
  5/14/17,"313,000.00",3,1.5,"1,340.00","7,912.00",1.50,No,Fair,7,"1,340.00",0.00,63,0,98133,47.77,-122.34,"1,480.00","7,940.00",No,233.58
  1/15/16,"917,500.00",4,2.5,"3,880.00","35,003.00",2.00,No,Fair,10,"2,570.00","1,310.00",34,0,98033,47.65,-122.18,"3,740.00","35,230.00",No,236.47
  9/14/17,"673,000.00",4,2.25,"2,590.00","8,190.00",2.00,No,Good,8,"2,590.00",0.00,38,0,98006,47.56,-122.13,"2,260.00","8,335.00",No,259.85
  2/15/16,"425,000.00",3,2.5,"1,120.00","1,100.00",2.00,No,Fair,8,820.00,300.00,10,0,98122,47.61,-122.31,"1,590.00","1,795.00",No,379.46
  7/14/17,"399,950.00",5,2.75,"1,970.00","5,400.00",1.00,No,Fair,7,"1,320.00",650.00,32,0,98144,47.59,-122.31,"1,280.00","2,150.00",No,203.02
  5/14/17,"385,000.00",3,1,"1,220.00","4,800.00",1.00,No,Fair,6,"1,220.00",0.00,117,0,98122,47.61,-122.31,"1,200.00","4,800.00",No,315.57
  11/14/17,"269,950.00",3,1.5,"1,950.00","7,560.00",1.00,No,Good,7,"1,320.00",630.00,43,0,98022,47.20,-122.00,"1,950.00","8,941.00",No,138.44
  1/15/16,"330,000.00",2,1,"1,350.00","8,220.00",1.00,No,Fair,7,"1,060.00",290.00,69,0,98177,47.72,-122.36,"1,540.00","8,280.00",No,244.44
  7/14/17,"260,000.00",3,2.5,"1,670.00","5,797.00",2.00,No,Fair,7,"1,670.00",0.00,30,0,98030,47.35,-122.18,"1,670.00","6,183.00",No,155.69
  4/15/16,"470,000.00",4,3,"2,380.00","5,125.00",1.50,No,Good,7,"1,680.00",700.00,93,0,98126,47.54,-122.38,"1,410.00","5,375.00",No,197.48
  6/14/17,"589,000.00",4,3,"2,440.00","9,600.00",2.00,No,Excellent,7,"2,440.00",0.00,57,0,98034,47.70,-122.20,"2,290.00","9,600.00",No,241.39
  7/14/17,"163,500.00",2,1.5,"1,050.00","3,419.00",2.00,No,Fair,7,"1,050.00",0.00,22,0,98038,47.38,-122.04,"1,050.00","3,417.00",No,155.71
  9/14/17,"835,000.00",4,2.75,"3,130.00","13,412.00",2.00,No,Fair,9,"2,140.00",990.00,25,0,98052,47.70,-122.10,"2,260.00","9,984.00",No,266.77
  11/14/17,"1,100,000.00",5,3,"4,090.00","12,850.00",1.00,No,Good,10,"2,090.00","2,000.00",32,0,98033,47.66,-122.19,"2,540.00","10,270.00",No,268.95
  4/15/16,"269,000.00",4,1.75,"1,490.00","10,000.00",1.00,No,Good,8,"1,100.00",390.00,49,0,98023,47.31,-122.38,"2,190.00","8,910.00",No,180.54
  5/14/17,"560,000.00",3,2.5,"1,900.00","8,744.00",2.00,No,Fair,8,"1,900.00",0.00,31,0,98074,47.62,-122.04,"2,030.00","8,744.00",No,294.74
  4/15/16,"615,000.00",4,1,"1,330.00","2,400.00",1.50,No,Good,6,"1,330.00",0.00,117,0,98103,47.65,-122.34,"1,330.00","4,400.00",No,462.41
  12/14/17,"585,188.00",3,2.25,"2,230.00","10,026.00",1.00,No,Fair,8,"1,430.00",800.00,43,0,98052,47.66,-122.15,"2,230.00","9,340.00",No,262.42
  8/14/17,"305,000.00",3,1.75,"1,650.00","9,480.00",1.00,No,Fair,7,"1,220.00",430.00,41,0,98034,47.73,-122.19,"1,540.00","8,400.00",No,184.85
  11/14/17,"166,950.00",3,1,"1,190.00","8,820.00",1.00,No,Fair,6,"1,190.00",0.00,59,0,98058,47.46,-122.18,"1,230.00","7,980.00",No,140.29
  9/14/17,"799,000.00",3,2.5,"2,140.00","9,897.00",1.00,No,Good,8,"2,140.00",0.00,59,0,98040,47.55,-122.22,"2,680.00","10,083.00",No,373.36
  6/14/17,"400,000.00",3,2.5,"2,180.00","7,508.00",1.00,No,Good,7,"1,420.00",760.00,56,0,98133,47.76,-122.34,"1,900.00","7,818.00",No,183.49
  12/14/17,"230,000.00",3,1,"1,060.00","10,228.00",1.00,No,Fair,7,"1,060.00",0.00,70,0,98155,47.75,-122.30,"1,570.00","10,228.00",No,216.98
  5/14/17,"256,883.00",3,2.5,"1,690.00","5,025.00",2.00,No,Fair,8,"1,690.00",0.00,15,0,98023,47.28,-122.35,"2,550.00","5,001.00",No,152.00
  11/14/17,"423,000.00",4,2,"1,970.00","6,480.00",1.50,No,Excellent,7,"1,130.00",840.00,98,0,98108,47.55,-122.31,"1,500.00","6,480.00",No,214.72
  7/14/17,"465,000.00",3,2.5,"2,150.00","4,084.00",2.00,No,Fair,8,"2,150.00",0.00,11,0,98126,47.55,-122.37,"1,750.00","2,385.00",No,216.28
  1/15/16,"440,000.00",3,2.5,"1,910.00","66,211.00",2.00,No,Fair,7,"1,910.00",0.00,21,0,98024,47.54,-121.91,"2,330.00","67,268.00",No,230.37
  10/14/17,"385,000.00",3,1.75,"1,350.00","155,073.00",1.00,No,Good,7,"1,350.00",0.00,49,0,98038,47.41,-121.99,"1,560.00","50,965.00",No,285.19
  3/15/16,"210,000.00",3,1,860.00,"11,725.00",1.00,No,Good,6,860.00,0.00,75,0,98056,47.51,-122.18,"1,300.00","9,514.00",No,244.19
  11/14/17,"297,000.00",3,2.5,"1,940.00","14,952.00",2.00,No,Fair,8,"1,940.00",0.00,24,0,98042,47.38,-122.17,"2,030.00","10,450.00",No,153.09
  7/14/17,"470,000.00",3,1,"1,010.00","5,000.00",1.00,No,Fair,7,"1,010.00",0.00,66,0,98107,47.68,-122.39,"1,680.00","5,000.00",No,465.35
  8/14/17,"226,500.00",3,1.5,"1,300.00","7,370.00",1.00,No,Good,7,900.00,400.00,42,0,98023,47.30,-122.37,"1,430.00","7,500.00",No,174.23
  3/15/16,"274,250.00",3,1,910.00,"8,450.00",1.00,No,Good,6,910.00,0.00,56,0,98059,47.48,-122.16,"1,400.00","8,040.00",No,301.37
  8/14/17,"840,000.00",4,1.75,"2,480.00","11,010.00",1.00,No,Good,9,"1,630.00",850.00,52,0,98040,47.54,-122.22,"2,770.00","10,744.00",No,338.71
  9/14/17,"677,900.00",3,2.5,"2,440.00","4,587.00",2.00,No,Fair,8,"2,440.00",0.00,8,0,98052,47.71,-122.11,"2,750.00","4,587.00",No,277.83
  2/15/16,"425,000.00",3,1,"1,010.00","5,864.00",1.00,No,Fair,7,"1,010.00",0.00,103,0,98116,47.57,-122.38,"1,290.00","5,000.00",No,420.79
  11/14/17,"180,250.00",2,0.75,900.00,"9,600.00",1.00,No,Fair,6,900.00,0.00,77,0,98166,47.46,-122.34,"1,250.00","14,280.00",No,200.28
  7/14/17,"464,000.00",6,3,"2,300.00","3,404.00",2.00,No,Fair,7,"1,600.00",700.00,98,1994,98133,47.71,-122.34,"1,560.00","1,312.00",Yes,201.74
  4/15/16,"320,000.00",4,2.25,"1,550.00","7,579.00",2.00,No,Fair,8,"1,550.00",0.00,25,0,98038,47.35,-122.05,"1,630.00","6,397.00",No,206.45
  7/14/17,"625,504.00",3,2.25,"1,270.00","1,566.00",2.00,No,Fair,8,"1,060.00",210.00,4,0,98105,47.66,-122.28,"1,160.00","1,327.00",No,492.52
  5/14/17,"592,500.00",4,2.5,"2,240.00","12,032.00",1.00,No,Fair,9,"2,240.00",0.00,35,0,98074,47.61,-122.02,"2,520.00","12,368.00",No,264.51
  1/15/16,"465,000.00",3,2.5,"2,714.00","17,936.00",2.00,No,Fair,9,"2,714.00",0.00,13,0,98001,47.32,-122.28,"2,590.00","18,386.00",No,171.33
  5/14/17,"477,000.00",4,2.75,"1,720.00","6,270.00",2.00,No,Fair,8,"1,720.00",0.00,40,0,98118,47.55,-122.27,"2,130.00","8,700.00",No,277.33
  1/15/16,"280,000.00",2,1,850.00,"16,400.00",1.00,No,Fair,6,850.00,0.00,95,0,98168,47.49,-122.30,"1,100.00","14,459.00",No,329.41
  2/15/16,"1,129,575.00",5,3,"3,300.00","33,474.00",1.00,No,Fair,9,"1,870.00","1,430.00",61,1991,98040,47.57,-122.21,"3,836.00","20,953.00",Yes,342.30
  7/14/17,"445,838.00",3,2.5,"2,250.00","5,692.00",2.00,No,Fair,8,"2,250.00",0.00,18,0,98146,47.51,-122.38,"1,320.00","5,390.00",No,198.15
  8/14/17,"1,070,000.00",2,2.25,"3,900.00","14,864.00",1.00,No,Fair,8,"1,950.00","1,950.00",71,0,98144,47.59,-122.29,"2,580.00","5,184.00",No,274.36
  10/14/17,"467,000.00",2,1.5,"1,320.00","10,800.00",1.00,No,Good,8,"1,320.00",0.00,71,0,98177,47.71,-122.37,"2,120.00","12,040.00",No,353.79
  8/14/17,"686,000.00",4,2.5,"2,760.00","6,440.00",2.00,No,Fair,10,"2,760.00",0.00,19,0,98075,47.58,-122.03,"3,070.00","8,127.00",No,248.55
  6/14/17,"279,950.00",3,2,"1,750.00","9,750.00",1.00,No,Fair,7,"1,350.00",400.00,57,0,98198,47.40,-122.30,"1,900.00","10,125.00",No,159.97
  9/14/17,"527,000.00",4,2.25,"2,330.00","19,436.00",2.00,No,Fair,8,"2,330.00",0.00,31,0,98011,47.77,-122.22,"1,910.00","10,055.00",No,226.18
  9/14/17,"325,000.00",3,2.25,"2,220.00","16,020.00",1.00,No,Good,8,"1,780.00",440.00,52,0,98030,47.38,-122.22,"2,080.00","9,583.00",No,146.40
  9/14/17,"328,000.00",3,2.25,"2,020.00","8,379.00",2.00,No,Fair,7,"2,020.00",0.00,24,0,98038,47.38,-122.02,"2,020.00","8,031.00",No,162.38
  6/14/17,"390,000.00",3,2.25,"1,250.00","7,500.00",1.00,No,Excellent,7,"1,250.00",0.00,76,0,98146,47.51,-122.37,"1,280.00","7,392.00",No,312.00
  3/15/16,479950,2,2,1510,7619,1,No,Fair,8,1510,0,13,0,98053,47.7076,-122.013,1640,6009,,
  5/14/17,"264,950.00",4,2.25,"1,720.00","9,753.00",1.00,No,Good,7,"1,120.00",600.00,40,0,98023,47.29,-122.37,"1,510.00","9,753.00",No,154.04
  1/15/16,"235,000.00",3,1,"1,430.00","15,246.00",1.00,No,Good,7,980.00,450.00,57,0,98031,47.41,-122.21,"1,960.00","13,068.00",No,164.34
  3/15/16,"516,500.00",3,2.5,"1,480.00","4,729.00",2.00,No,Fair,7,"1,480.00",0.00,14,0,98053,47.68,-122.03,"2,250.00","4,729.00",No,348.99
  4/15/16,"655,000.00",2,1.75,"1,450.00","15,798.00",2.00,Yes,Fair,7,"1,230.00",220.00,103,1978,98166,47.45,-122.38,"2,030.00","13,193.00",Yes,451.72
  6/14/17,"500,000.00",4,2.75,"2,280.00","15,347.00",1.00,No,Excellent,7,"2,280.00",0.00,58,0,98059,47.52,-122.16,"2,280.00","15,347.00",No,219.30
  11/14/17,"315,000.00",6,2.75,"2,940.00","7,350.00",1.00,No,Fair,8,"1,780.00","1,160.00",40,0,98023,47.31,-122.34,"2,120.00","8,236.00",No,107.14
  11/14/17,"213,000.00",2,1,"1,000.00","10,200.00",1.00,No,Fair,6,"1,000.00",0.00,57,0,98024,47.57,-121.90,"1,150.00","13,702.00",No,213.00
  9/14/17,"475,000.00",3,1.5,"2,480.00","5,280.00",1.50,No,Excellent,7,"1,620.00",860.00,71,0,98108,47.56,-122.30,"2,090.00","4,800.00",No,191.53
  6/14/17,"1,030,000.00",5,4,"3,760.00","28,040.00",2.00,No,Fair,10,"3,760.00",0.00,35,0,98033,47.65,-122.18,"3,430.00","35,096.00",No,273.94
  4/15/16,"416,000.00",3,2,"2,220.00","94,300.00",1.00,No,Excellent,7,"1,640.00",580.00,42,0,98010,47.35,-121.95,"2,070.00","80,100.00",No,187.39
  3/15/16,"410,000.00",4,1,"1,970.00","4,740.00",1.50,No,Fair,7,"1,670.00",300.00,114,2005,98122,47.61,-122.30,"1,510.00","4,740.00",Yes,208.12
  7/14/17,"800,000.00",3,3.5,"3,830.00","221,284.00",2.00,No,Fair,10,"3,530.00",300.00,25,0,98077,47.76,-122.02,"2,920.00","148,539.00",No,208.88
  5/14/17,"472,000.00",6,2.5,"4,410.00","14,034.00",1.00,No,Good,9,"2,350.00","2,060.00",53,0,98003,47.34,-122.32,"2,600.00","13,988.00",No,107.03
  12/14/17,"225,000.00",3,1.75,"1,430.00","8,505.00",1.00,No,Good,7,"1,430.00",0.00,50,0,98003,47.32,-122.32,"1,190.00","8,640.00",No,157.34
  10/14/17,"210,000.00",2,1,830.00,"6,000.00",1.00,No,Fair,6,830.00,0.00,78,0,98126,47.53,-122.38,830.00,"4,960.00",No,253.01
  1/15/16,"455,000.00",2,1,"1,430.00","5,000.00",1.50,No,Okay,7,"1,430.00",0.00,93,0,98115,47.67,-122.30,"1,450.00","3,750.00",No,318.18
  4/15/16,"225,000.00",3,1,"1,300.00","8,316.00",1.00,No,Good,6,"1,300.00",0.00,64,0,98002,47.32,-122.22,"1,260.00","8,316.00",No,173.08
  8/14/17,"480,000.00",2,1,"1,030.00","3,060.00",1.00,No,Good,7,790.00,240.00,100,0,98103,47.68,-122.35,"1,390.00","3,060.00",No,466.02
  2/15/16,"363,000.00",3,2.5,"2,740.00","11,872.00",2.00,No,Fair,9,"2,740.00",0.00,28,0,98023,47.31,-122.40,"2,570.00","10,377.00",No,132.48
  9/14/17,"1,129,575.00",4,2.5,"3,650.00","8,354.00",1.00,Yes,Fair,9,"1,830.00","1,820.00",18,0,98074,47.63,-122.07,"3,120.00","18,841.00",No,309.47
  2/15/16,"181,000.00",2,1.5,720.00,"5,120.00",1.00,No,Fair,6,720.00,0.00,64,0,98106,47.52,-122.36,"1,150.00","2,566.00",No,251.39
  3/15/16,"250,000.00",4,2,"2,010.00","7,312.00",1.00,No,Good,7,"2,010.00",0.00,42,0,98002,47.28,-122.21,"2,010.00","7,650.00",No,124.38
  4/15/16,481000,3,1.75,1910,3000,1,No,Good,6,770,790,100,0,98103,47.6846,-122.345,1390,3000,,
  9/14/17,"260,000.00",3,2,"1,810.00","7,209.00",1.00,No,Good,7,"1,240.00",570.00,40,0,98032,47.37,-122.28,"1,750.00","7,209.00",No,143.65
  5/14/17,"455,000.00",4,2.5,"3,360.00","7,685.00",2.00,No,Fair,9,"3,360.00",0.00,17,0,98058,47.44,-122.11,"3,060.00","6,567.00",No,135.42
  4/15/16,"415,000.00",3,2.25,"1,510.00","36,224.00",2.00,No,Fair,8,"1,510.00",0.00,27,0,98045,47.46,-121.71,"1,730.00","36,224.00",No,274.83
  4/15/16,"349,500.00",3,1,"1,400.00","3,538.00",1.00,No,Fair,7,800.00,600.00,65,0,98118,47.54,-122.27,"1,620.00","6,331.00",No,249.64
  9/14/17,"245,000.00",3,2.5,"1,730.00","7,442.00",2.00,No,Fair,7,"1,730.00",0.00,31,0,98030,47.35,-122.18,"1,630.00","6,458.00",No,141.62
  5/14/17,"592,500.00",2,2,"1,420.00","9,191.00",1.50,No,Excellent,7,"1,420.00",0.00,90,0,98115,47.70,-122.32,"1,420.00","6,816.00",No,417.25
  10/14/17,"385,000.00",4,1.75,"2,360.00","7,620.00",1.00,No,Good,7,"1,180.00","1,180.00",63,0,98106,47.53,-122.35,"1,910.00","7,620.00",No,163.14
  2/15/16,"315,000.00",3,1.75,"1,580.00","11,455.00",1.00,No,Good,7,"1,200.00",380.00,44,0,98059,47.48,-122.15,"1,550.00","10,650.00",No,199.37
  11/14/17,"255,000.00",3,1,"1,230.00","10,170.00",1.00,No,Fair,7,"1,230.00",0.00,39,0,98045,47.44,-121.77,"1,380.00","10,098.00",No,207.32
  8/14/17,"693,000.00",4,2.5,"2,460.00","4,425.00",2.00,No,Fair,8,"2,460.00",0.00,12,0,98052,47.70,-122.11,"2,990.00","5,659.00",No,281.71
  12/14/17,"780,000.00",3,1,"1,660.00","4,400.00",1.50,No,Fair,8,"1,460.00",200.00,107,0,98112,47.64,-122.30,"1,660.00","4,400.00",No,469.88
  10/14/17,"237,000.00",3,1.75,"1,270.00","8,470.00",1.00,No,Good,7,"1,270.00",0.00,58,0,98198,47.42,-122.29,"1,600.00","8,470.00",No,186.61
  12/14/17,"525,000.00",3,2.25,"2,100.00","40,510.00",2.00,No,Fair,10,"1,320.00",780.00,39,0,98074,47.62,-122.05,"2,380.00","33,450.00",No,250.00
  4/15/16,"425,000.00",2,1,770.00,"5,040.00",1.00,No,Fair,5,770.00,0.00,88,0,98144,47.60,-122.30,"1,330.00","2,580.00",No,551.95
  10/14/17,"369,900.00",1,0.75,760.00,"10,079.00",1.00,Yes,Excellent,5,760.00,0.00,82,0,98070,47.47,-122.44,"1,230.00","14,267.00",No,486.71
  5/14/17,"290,000.00",4,2.5,"1,700.00","7,280.00",2.00,No,Good,7,"1,700.00",0.00,30,0,98031,47.40,-122.17,"1,950.00","7,475.00",No,170.59
  9/14/17,"285,000.00",3,1,"1,120.00","10,701.00",1.00,No,Fair,7,"1,120.00",0.00,64,0,98106,47.55,-122.36,"1,130.00","6,350.00",No,254.46
  8/14/17,"415,000.00",2,1,"1,070.00","4,500.00",1.00,No,Fair,7,"1,070.00",0.00,81,0,98115,47.68,-122.29,"1,320.00","4,465.00",No,387.85
  4/15/16,"272,500.00",3,2.5,"2,070.00","9,900.00",1.00,No,Fair,8,"1,420.00",650.00,39,0,98023,47.30,-122.37,"2,070.00","8,250.00",No,131.64
  5/15/16,"1,129,575.00",4,3.25,"5,050.00","20,100.00",1.50,No,Fair,10,"4,750.00",300.00,36,2008,98004,47.63,-122.22,"3,890.00","20,060.00",Yes,223.68
  10/14/17,"1,129,575.00",4,4.75,"5,310.00","57,346.00",2.00,No,Good,10,"5,310.00",0.00,29,0,98077,47.73,-122.04,"4,180.00","47,443.00",No,212.73
  5/15/16,"436,000.00",2,1,"1,040.00","7,538.00",1.00,No,Good,7,"1,040.00",0.00,79,0,98133,47.71,-122.35,"1,440.00","7,530.00",No,419.23
  10/14/17,"210,000.00",3,1,"1,700.00","11,390.00",1.00,No,Good,7,"1,700.00",0.00,51,0,98003,47.33,-122.32,"1,350.00","8,164.00",No,123.53
  9/14/17,"236,000.00",3,1,"1,300.00","5,898.00",1.00,No,Fair,7,"1,300.00",0.00,57,0,98178,47.51,-122.26,"1,320.00","7,619.00",No,181.54
  11/14/17,"331,000.00",3,1.75,"1,080.00","1,306.00",1.00,No,Fair,7,580.00,500.00,64,2003,98199,47.66,-122.40,"1,440.00","2,225.00",Yes,306.48
  3/15/16,365000,3,2.5,1910,4510,2,No,Fair,8,2653,0,12,0,98031,47.4145,-122.166,2653,4927,,
  1/15/16,"450,000.00",3,2,"2,290.00","16,258.00",1.00,No,Excellent,8,"2,290.00",0.00,58,0,98058,47.47,-122.17,"1,660.00","10,530.00",No,196.51
  11/14/17,"770,000.00",4,2.75,"3,820.00","26,300.00",2.00,No,Fair,9,"2,850.00",970.00,4,0,98028,47.76,-122.26,"1,860.00","12,136.00",No,201.57
  5/15/16,"455,000.00",4,2.5,"2,210.00","49,375.00",1.00,No,Fair,8,"2,210.00",0.00,21,0,98038,47.38,-122.07,"2,670.00","49,385.00",No,205.88
  5/15/16,"405,000.00",3,1.75,"2,390.00","6,000.00",1.00,No,Fair,6,"1,240.00","1,150.00",110,0,98118,47.54,-122.27,"2,020.00","6,000.00",No,169.46
  7/14/17,"304,900.00",4,1.75,"2,600.00","11,325.00",1.00,No,Good,7,"1,610.00",990.00,49,0,98031,47.40,-122.21,"1,720.00","11,088.00",No,117.27
  2/15/16,"170,000.00",2,1,860.00,"5,265.00",1.00,No,Fair,6,860.00,0.00,87,0,98178,47.50,-122.27,"1,650.00","8,775.00",No,197.67
  5/15/16,"1,129,575.00",5,3,"3,830.00","8,480.00",2.00,No,Excellent,9,"2,630.00","1,200.00",113,1994,98122,47.62,-122.29,"3,050.00","7,556.00",Yes,294.93
  6/14/17,"780,000.00",4,2.5,"3,500.00","7,048.00",2.00,No,Fair,9,"3,500.00",0.00,13,0,98053,47.68,-122.03,"3,920.00","7,864.00",No,222.86
  4/15/16,"330,000.00",3,3,"2,420.00","13,959.00",1.00,No,Good,8,"1,740.00",680.00,30,0,98028,47.75,-122.23,"2,570.00","13,300.00",No,136.36
  9/14/17,"370,000.00",4,2.5,"2,720.00","8,666.00",2.00,No,Fair,9,"2,720.00",0.00,26,0,98030,47.38,-122.17,"2,410.00","8,100.00",No,136.03
  10/14/17,"467,000.00",5,2.25,"2,500.00","13,500.00",1.00,No,Fair,7,"1,850.00",650.00,39,0,98072,47.76,-122.14,"2,300.00","9,750.00",No,186.80
  2/15/16,"405,000.00",3,1.75,"1,670.00","6,720.00",1.00,No,Fair,7,"1,140.00",530.00,38,0,98034,47.72,-122.19,"1,670.00","7,320.00",No,242.51
  7/14/17,"675,000.00",5,2.25,"2,900.00","10,300.00",1.00,No,Fair,8,"1,450.00","1,450.00",33,0,98006,47.55,-122.15,"2,310.00","10,300.00",No,232.76
  8/14/17,"500,000.00",2,1,"1,640.00","14,100.00",1.00,No,Good,7,"1,140.00",500.00,64,0,98006,47.57,-122.14,"1,520.00","13,527.00",No,304.88
  7/14/17,"389,999.00",4,2.5,"1,890.00","15,770.00",2.00,No,Good,7,"1,890.00",0.00,50,0,98166,47.43,-122.34,"2,410.00","15,256.00",No,206.35
  2/15/16,"630,000.00",4,1.75,"2,950.00","9,025.00",1.00,No,Good,8,"1,780.00","1,170.00",43,0,98034,47.71,-122.22,"2,120.00","9,600.00",No,213.56
  10/14/17,"360,000.00",4,2.5,"2,160.00","9,528.00",2.00,No,Fair,9,"2,160.00",0.00,26,0,98001,47.33,-122.26,"2,280.00","9,937.00",No,166.67
  10/14/17,"580,000.00",4,3,"3,280.00","11,060.00",2.00,No,Fair,8,"2,270.00","1,010.00",32,0,98056,47.54,-122.18,"2,320.00","11,004.00",No,176.83
  7/14/17,"550,000.00",3,2,"1,970.00","4,166.00",2.00,No,Excellent,8,"1,270.00",700.00,89,0,98126,47.57,-122.38,"2,390.00","4,166.00",No,279.19
  7/14/17,"879,000.00",4,2.5,"3,360.00","22,111.00",2.00,No,Fair,10,"3,360.00",0.00,24,0,98075,47.60,-122.02,"3,150.00","11,374.00",No,261.61
  8/14/17,265000,3,2,1910,8959,1,No,Fair,7,1320,0,25,0,98042,47.3536,-122.144,1740,7316,,
  3/15/16,"446,500.00",3,2.5,"2,650.00","7,286.00",2.00,No,Fair,8,"2,650.00",0.00,28,0,98059,47.51,-122.15,"2,400.00","7,220.00",No,168.49
  6/14/17,"404,000.00",3,1.5,"2,030.00","8,880.00",1.00,No,Fair,7,"1,330.00",700.00,55,0,98108,47.56,-122.31,"2,140.00","5,592.00",No,199.01
  5/14/17,"267,500.00",3,1.75,"1,590.00","11,914.00",1.00,No,Fair,7,"1,090.00",500.00,61,0,98188,47.44,-122.27,"1,630.00","9,052.00",No,168.24
  6/14/17,"1,129,575.00",4,5,"4,550.00","18,641.00",1.00,Yes,Fair,10,"2,600.00","1,950.00",16,0,98074,47.61,-122.08,"4,550.00","19,508.00",No,248.26
  8/14/17,"335,000.00",3,2.5,"2,440.00","7,632.00",2.00,No,Fair,8,"2,440.00",0.00,20,0,98003,47.35,-122.30,"2,510.00","7,903.00",No,137.30
  6/14/17,"576,000.00",3,2.5,"1,940.00","9,000.00",1.00,No,Good,7,970.00,970.00,70,0,98117,47.69,-122.39,"2,190.00","7,310.00",No,296.91
  4/15/16,"208,633.00",3,2.5,"2,040.00","3,810.00",2.00,No,Fair,8,"2,040.00",0.00,12,0,98038,47.35,-122.00,"2,370.00","4,590.00",No,102.27
  1/15/16,"315,000.00",3,2.25,"2,200.00","8,750.00",1.00,No,Good,7,"1,120.00","1,080.00",54,0,98166,47.48,-122.34,"1,460.00","10,139.00",No,143.18
  2/15/16,"725,000.00",3,1.75,"1,920.00","3,300.00",1.00,No,Good,8,960.00,960.00,105,0,98112,47.62,-122.30,"1,740.00","4,000.00",No,377.60
  4/15/16,"550,000.00",4,2.75,"1,800.00","7,750.00",1.00,No,Good,8,"1,400.00",400.00,53,0,98177,47.78,-122.38,"1,800.00","8,275.00",No,305.56
  6/14/17,"610,750.00",4,2.25,"2,180.00","7,297.00",2.00,No,Fair,8,"2,180.00",0.00,34,0,98074,47.65,-122.06,"2,250.00","9,781.00",No,280.16
  2/15/16,"550,700.00",2,1,"1,010.00","5,000.00",1.50,No,Good,6,"1,010.00",0.00,110,0,98105,47.67,-122.30,"1,460.00","5,000.00",No,545.25
